Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency.1,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,age_group,purchase_freq_num,browse_freq_num,primary_category
2023-06-07 18:29:53-05:30,23,Female,Once a week,Beauty and Personal Care,No,Few times a month,Filter,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Sometimes,3,No,3,2,Product recommendations,Reducing packaging waste,18-25,4,2,Beauty and Personal Care
2023-06-07 18:30:43-05:30,23,Prefer not to say,Few times a month,Clothing and Fashion,No,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,No,3,No,3,1,Competitive prices,Customer service responsiveness,18-25,3,2,Clothing and Fashion
2023-06-07 18:31:23-05:30,27,Female,Once a week,Beauty and Personal Care,No,Few times a month,categories,Multiple pages,2,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,3,No,2,1,Wide product selection,Customer service responsiveness,26-35,4,2,Beauty and Personal Care
2023-06-07 19:17:13-05:30,23,Female,Less than once a month,others,No,Rarely,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Never,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Wide product selection,Product quality and accuracy,18-25,1,1,others
2023-06-07 20:20:23-05:30,47,Female,Less than once a month,Clothing and Fashion,No,Rarely,categories,Multiple pages,1,Maybe,Rarely,Changed my mind or no longer need the item,Always,No,Heavily,Yes,5,Sometimes,3,2,Product recommendations,Product quality and accuracy,45+,1,1,Clothing and Fashion
2023-06-07 20:41:53-05:30,54,Male,Less than once a month,others,No,Rarely,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,Never,Yes,Heavily,Yes,1,Yes,3,3,Wide product selection,Product quality and accuracy,45+,1,1,others
2023-06-07 21:16:59-05:30,46,Prefer not to say,Once a week,Beauty and Personal Care;Home and Kitchen,No,Few times a month,Filter,Multiple pages,4,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Moderately,No,3,No,3,3,User-friendly website/app interface,Reducing packaging waste,45+,4,2,Beauty and Personal Care
2023-06-07 21:17:50-05:30,38,Female,Once a month,others,No,Few times a week,categories,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Rarely,No,Moderately,Yes,3,No,1,3,Competitive prices,Customer service responsiveness,36-45,2,3,others
2023-06-07 21:18:29-05:30,45,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Moderately,No,1,No,2,2,Product recommendations,Reducing packaging waste,36-45,3,3,Groceries and Gourmet Food
2023-06-07 21:18:55-05:30,34,Male,Once a week,Clothing and Fashion,Yes,Few times a week,others,Multiple pages,4,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Occasionally,No,4,No,3,2,Product recommendations,Reducing packaging waste,26-35,4,3,Clothing and Fashion
2023-06-07 21:19:32-05:30,44,Female,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,5,Sometimes,4,3,Competitive prices,Customer service responsiveness,36-45,4,2,Clothing and Fashion
2023-06-07 21:21:10-05:30,23,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Filter,Multiple pages,2,No,Always,Changed my mind or no longer need the item,Sometimes,Yes,Rarely,No,2,No,3,3,Competitive prices,Customer service responsiveness,18-25,3,2,Clothing and Fashion
2023-06-07 21:21:50-05:30,32,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,Filter,First page,3,No,Often,Changed my mind or no longer need the item,Sometimes,No,Moderately,No,4,No,4,5,Product recommendations,Customer service responsiveness,26-35,4,3,Beauty and Personal Care
2023-06-07 21:22:24-05:30,23,Female,Once a week,Beauty and Personal Care,Yes,Multiple times a day,Keyword,Multiple pages,3,Yes,Always,Changed my mind or no longer need the item,Always,Yes,Occasionally,Yes,2,No,4,3,Product recommendations,Product quality and accuracy,18-25,4,4,Beauty and Personal Care
2023-06-07 21:23:39-05:30,23,Female,Few times a month,Clothing and Fashion,No,Few times a week,Filter,First page,2,Maybe,Always,Found a better price elsewhere,Often,Yes,Rarely,No,2,No,3,2,Product recommendations,Customer service responsiveness,18-25,3,3,Clothing and Fashion
2023-06-07 21:23:41-05:30,23,Male,Once a week,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,1,Yes,Always,Changed my mind or no longer need the item,Always,Yes,Heavily,Yes,1,Yes,1,1,Wide product selection,Product quality and accuracy,18-25,4,3,Groceries and Gourmet Food
2023-06-07 21:35:08-05:30,19,Female,Few times a month,Clothing and Fashion,No,Few times a week,categories,Multiple pages,2,Yes,Often,Found a better price elsewhere,Always,Yes,Moderately,Yes,4,Yes,2,2,User-friendly website/app interface,Customer service responsiveness,18-25,3,3,Clothing and Fashion
2023-06-07 21:35:23-05:30,23,Female,Less than once a month,Beauty and Personal Care;others,No,Few times a month,Keyword,Multiple pages,5,Yes,Sometimes,Found a better price elsewhere,Always,No,Heavily,Yes,5,No,4,1,Wide product selection,Shipping speed and reliability,18-25,1,2,Beauty and Personal Care
2023-06-07 21:53:52-05:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Always,Yes,Moderately,No,2,Yes,3,3,Product recommendations,Customer service responsiveness,18-25,3,3,Beauty and Personal Care
2023-06-07 21:54:24-05:30,34,Male,Once a week,Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,Filter,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Often,Yes,Occasionally,No,3,No,3,3,Product recommendations,Customer service responsiveness,26-35,4,2,Beauty and Personal Care
2023-06-07 21:54:56-05:30,34,Female,Once a week,Clothing and Fashion,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Rarely,Sometimes,3,No,2,4,Product recommendations,Reducing packaging waste,26-35,4,3,Clothing and Fashion
2023-06-07 22:07:42-05:30,34,Female,Once a month,Home and Kitchen;others,No,Few times a week,Keyword,Multiple pages,4,Yes,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,No,4,4,Wide product selection,Product quality and accuracy,26-35,2,3,Home and Kitchen
2023-06-07 22:09:17-05:30,23,Prefer not to say,Few times a month,Beauty and Personal Care,No,Few times a week,categories,Multiple pages,3,No,Often,Found a better price elsewhere,Often,No,Occasionally,No,2,Yes,2,3,Wide product selection,Customer service responsiveness,18-25,3,3,Beauty and Personal Care
2023-06-07 22:09:54-05:30,45,Female,Once a week,Clothing and Fashion,Sometimes,Rarely,Keyword,Multiple pages,2,Maybe,Always,High shipping costs,Rarely,Yes,Moderately,No,3,Sometimes,2,3,Competitive prices,Customer service responsiveness,36-45,4,1,Clothing and Fashion
2023-06-07 22:10:26-05:30,23,Female,Once a week,Groceries and Gourmet Food,Yes,Few times a week,Filter,First page,3,No,Always,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Sometimes,2,No,2,1,Competitive prices,Shipping speed and reliability,18-25,4,3,Groceries and Gourmet Food
2023-06-07 22:10:58-05:30,34,Female,Once a week,Clothing and Fashion;Home and Kitchen,No,Few times a month,Filter,First page,2,No,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,26-35,4,2,Clothing and Fashion
2023-06-07 22:11:28-05:30,37,Female,Once a week,Beauty and Personal Care,No,Few times a week,categories,First page,2,Yes,Always,Found a better price elsewhere,Often,No,Occasionally,No,3,No,3,3,Product recommendations,Reducing packaging waste,36-45,4,3,Beauty and Personal Care
2023-06-07 22:16:22-05:30,34,Female,Once a week,Clothing and Fashion,No,Few times a week,Filter,Multiple pages,2,No,Sometimes,Changed my mind or no longer need the item,Often,Yes,Occasionally,No,2,No,3,2,Competitive prices,Customer service responsiveness,26-35,4,3,Clothing and Fashion
2023-06-07 22:16:54-05:30,23,Others,Once a month,Groceries and Gourmet Food,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Never,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,18-25,2,3,Groceries and Gourmet Food
2023-06-07 22:17:40-05:30,45,Female,Once a week,others,No,Rarely,Keyword,Multiple pages,2,No,Sometimes,others,Often,No,Occasionally,No,3,No,3,3,User-friendly website/app interface,Reducing packaging waste,36-45,4,1,others
2023-06-07 22:20:09-05:30,26,Male,Less than once a month,Clothing and Fashion,Yes,Few times a week,Keyword,Multiple pages,5,Yes,Rarely,Found a better price elsewhere,Rarely,Yes,Never,Yes,3,Yes,1,3,Wide product selection,User interface,26-35,1,3,Clothing and Fashion
2023-06-07 22:21:00-05:30,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,categories,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Often,No,Moderately,No,2,No,2,4,Competitive prices,Customer service responsiveness,26-35,3,3,Beauty and Personal Care
2023-06-07 22:35:06-05:30,21,Prefer not to say,Once a week,Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Filter,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,Rarely,Yes,Occasionally,No,3,No,3,5,Product recommendations,Product quality and accuracy,18-25,4,3,Beauty and Personal Care
2023-06-07 22:38:51-05:30,23,Prefer not to say,Few times a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Keyword,Multiple pages,3,Yes,Sometimes,Found a better price elsewhere,Often,No,Moderately,No,4,Sometimes,3,3,Product recommendations,Customer service responsiveness,18-25,3,3,Clothing and Fashion
2023-06-07 22:39:21-05:30,41,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Keyword,Multiple pages,1,Maybe,Often,Changed my mind or no longer need the item,Never,Yes,Heavily,Yes,3,Yes,3,4,Wide product selection,Irrelevant product suggestions,36-45,5,4,Groceries and Gourmet Food
2023-06-07 22:40:10-05:30,32,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,4,Maybe,Rarely,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,No,3,3,Competitive prices,Customer service responsiveness,26-35,3,3,Beauty and Personal Care
2023-06-07 22:41:10-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Sometimes,No,Occasionally,No,4,Sometimes,3,3,Competitive prices,Shipping speed and reliability,18-25,4,3,Beauty and Personal Care
2023-06-07 22:42:24-05:30,22,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,No,Occasionally,Sometimes,4,Sometimes,3,4,Product recommendations,Product quality and accuracy,18-25,5,3,Beauty and Personal Care
2023-06-07 22:44:42-05:30,48,Female,Multiple times a week,Clothing and Fashion,Yes,Rarely,Keyword,First page,4,No,Rarely,High shipping costs,Rarely,No,Moderately,No,1,Sometimes,2,2,Wide product selection,Shipping speed and reliability,45+,5,1,Clothing and Fashion
2023-06-07 22:58:04-05:30,32,Male,Few times a month,Groceries and Gourmet Food,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,26-35,3,3,Groceries and Gourmet Food
2023-06-07 22:59:06-05:30,28,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,No,Occasionally,Sometimes,3,No,3,3,Product recommendations,Reducing packaging waste,26-35,3,2,Beauty and Personal Care
2023-06-07 23:00:15-05:30,23,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,Filter,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,No,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,4,3,Beauty and Personal Care
2023-06-07 23:01:42-05:30,23,Female,Few times a month,Beauty and Personal Care,No,Few times a week,categories,First page,3,Yes,Rarely,Changed my mind or no longer need the item,Always,Yes,Occasionally,No,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,18-25,3,3,Beauty and Personal Care
2023-06-07 23:02:45-05:30,26,Female,Multiple times a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,No,4,Sometimes,3,3,Competitive prices,Reducing packaging waste,26-35,5,3,Clothing and Fashion
2023-06-07 23:03:50-05:30,34,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,4,Sometimes,3,3,User-friendly website/app interface,Reducing packaging waste,26-35,5,3,Beauty and Personal Care
2023-06-07 23:05:19-05:30,23,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,First page,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Heavily,Yes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,5,3,Beauty and Personal Care
2023-06-07 23:06:40-05:30,22,Female,Once a week,Clothing and Fashion,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,4,2,Clothing and Fashion
2023-06-07 23:07:55-05:30,32,Prefer not to say,Once a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Never,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,26-35,2,3,Clothing and Fashion
2023-06-07 23:08:52-05:30,47,Female,Once a month,Clothing and Fashion,No,Multiple times a day,categories,Multiple pages,2,Yes,Often,High shipping costs,Sometimes,Yes,Moderately,Yes,3,Sometimes,2,3,User-friendly website/app interface,Shipping speed and reliability,45+,2,4,Clothing and Fashion
2023-06-07 23:10:09-05:30,22,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Yes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,18-25,3,3,Beauty and Personal Care
2023-06-08 03:23:21-05:30,47,Male,Few times a month,Clothing and Fashion;Home and Kitchen;others,No,Few times a week,Filter,Multiple pages,2,Yes,Often,Changed my mind or no longer need the item,Often,No,Moderately,No,3,Yes,2,2,Competitive prices,Product quality and accuracy,45+,3,3,Clothing and Fashion
2023-06-08 03:23:36-05:30,22,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Keyword,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Often,No,Heavily,Yes,1,Sometimes,2,1,Competitive prices,Customer service responsiveness,18-25,3,4,Groceries and Gourmet Food
2023-06-08 03:23:58-05:30,45,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care,Sometimes,Rarely,others,First page,5,Maybe,Never,others,Never,No,Never,Sometimes,5,Sometimes,5,5,User-friendly website/app interface,Product quality and accuracy,36-45,2,1,Groceries and Gourmet Food
2023-06-08 03:24:37-05:30,21,Male,Less than once a month,others,Sometimes,Rarely,others,First page,4,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,No,Rarely,No,4,Sometimes,4,4,Wide product selection,Shipping speed and reliability,18-25,1,1,others
2023-06-08 03:25:14-05:30,27,Others,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a month,categories,Multiple pages,2,No,Often,Found a better price elsewhere,Often,Yes,Heavily,No,2,Yes,2,2,Wide product selection,Product quality and accuracy,26-35,3,2,Beauty and Personal Care
2023-06-08 03:25:32-05:30,37,Male,Less than once a month,Groceries and Gourmet Food;Home and Kitchen;others,Sometimes,Few times a week,Keyword,Multiple pages,1,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,2,Sometimes,2,1,Wide product selection,Customer service responsiveness,36-45,1,3,Groceries and Gourmet Food
